"Datum";"kWh";"kW";"Status";
"06.12.2025 04:15";0,03;0,12;"VALID";
"06.12.2025 04:30";0,03;0,12;"VALID";
"06.12.2025 04:45";0,022;0,088;"VALID";
"06.12.2025 05:00";0,026;0,104;"VALID";
"06.12.2025 05:15";0,031;0,124;"VALID";
"06.12.2025 05:30";0,03;0,12;"VALID";
"06.12.2025 05:45";0,024;0,096;"VALID";
"06.12.2025 06:00";0,024;0,096;"VALID";
"06.12.2025 06:15";0,031;0,124;"VALID";
"06.12.2025 06:30";0,03;0,12;"VALID";
"06.12.2025 06:45";0,025;0,1;"VALID";
"06.12.2025 07:00";0,023;0,092;"VALID";
"06.12.2025 07:15";0,03;0,12;"VALID";
"06.12.2025 07:30";0,03;0,12;"VALID";
"06.12.2025 07:45";0,028;0,112;"VALID";
"06.12.2025 08:00";0,022;0,088;"VALID";
"06.12.2025 08:15";0,029;0,116;"VALID";
"06.12.2025 08:30";0,03;0,12;"VALID";
"06.12.2025 08:45";0,029;0,116;"VALID";
"06.12.2025 09:00";0,025;0,1;"VALID";
"06.12.2025 09:15";0,029;0,116;"VALID";
"06.12.2025 09:30";0,031;0,124;"VALID";
"06.12.2025 09:45";0,031;0,124;"VALID";
"06.12.2025 10:00";0,023;0,092;"VALID";
"06.12.2025 10:15";0,026;0,104;"VALID";
"06.12.2025 10:30";0,034;0,136;"VALID";
"06.12.2025 10:45";0,078;0,312;"VALID";
"06.12.2025 11:00";0,063;0,252;"VALID";
"06.12.2025 11:15";0,045;0,18;"VALID";
"06.12.2025 11:30";0,034;0,136;"VALID";
"06.12.2025 11:45";0,034;0,136;"VALID";
"06.12.2025 12:00";0,034;0,136;"VALID";
"06.12.2025 12:15";0,026;0,104;"VALID";
"06.12.2025 12:30";0,022;0,088;"VALID";
"06.12.2025 12:45";0,031;0,124;"VALID";
"06.12.2025 13:00";0,127;0,508;"VALID";
"06.12.2025 13:15";0,094;0,376;"VALID";
"06.12.2025 13:30";0,062;0,248;"VALID";
"06.12.2025 13:45";0,107;0,428;"VALID";
"06.12.2025 14:00";0,372;1,488;"VALID";
"06.12.2025 14:15";0,298;1,192;"VALID";
"06.12.2025 14:30";0,169;0,676;"VALID";
"06.12.2025 14:45";0,179;0,716;"VALID";
"06.12.2025 15:00";0,154;0,616;"VALID";
"06.12.2025 15:15";0,146;0,584;"VALID";
"06.12.2025 15:30";0,168;0,672;"VALID";
"06.12.2025 15:45";0,17;0,68;"VALID";
"06.12.2025 16:00";0,156;0,624;"VALID";
"06.12.2025 16:15";0,151;0,604;"VALID";
"06.12.2025 16:30";0,137;0,548;"VALID";
"06.12.2025 16:45";0,136;0,544;"VALID";
"06.12.2025 17:00";0,136;0,544;"VALID";
"06.12.2025 17:15";0,143;0,572;"VALID";
"06.12.2025 17:30";0,148;0,592;"VALID";
"06.12.2025 17:45";0,178;0,712;"VALID";
"06.12.2025 18:00";0,138;0,552;"VALID";
"06.12.2025 18:15";0,137;0,548;"VALID";
"06.12.2025 18:30";0,108;0,432;"VALID";
"06.12.2025 18:45";0,126;0,504;"VALID";
"06.12.2025 19:00";0,128;0,512;"VALID";
"06.12.2025 19:15";0,115;0,46;"VALID";
"06.12.2025 19:30";0,122;0,488;"VALID";
"06.12.2025 19:45";0,122;0,488;"VALID";
"06.12.2025 20:00";0,131;0,524;"VALID";
"06.12.2025 20:15";0,183;0,732;"VALID";
"06.12.2025 20:30";0,183;0,732;"VALID";
"06.12.2025 20:45";0,179;0,716;"VALID";
"06.12.2025 21:00";0,179;0,716;"VALID";
"06.12.2025 21:15";0,117;0,468;"VALID";
"06.12.2025 21:30";0,124;0,496;"VALID";
"06.12.2025 21:45";0,126;0,504;"VALID";
"06.12.2025 22:00";0,127;0,508;"VALID";
"06.12.2025 22:15";0,125;0,5;"VALID";
"06.12.2025 22:30";0,128;0,512;"VALID";
"06.12.2025 22:45";0,128;0,512;"VALID";
"06.12.2025 23:00";0,116;0,464;"VALID";
"06.12.2025 23:15";0,114;0,456;"VALID";
"06.12.2025 23:30";0,071;0,284;"VALID";
"06.12.2025 23:45";0,039;0,156;"VALID";
"07.12.2025 00:00";0,034;0,136;"VALID";
"07.12.2025 00:15";0,029;0,116;"VALID";
"07.12.2025 00:30";0,034;0,136;"VALID";
"07.12.2025 00:45";0,035;0,14;"VALID";
"07.12.2025 01:00";0,03;0,12;"VALID";
"07.12.2025 01:15";0,025;0,1;"VALID";
"07.12.2025 01:30";0,033;0,132;"VALID";
"07.12.2025 01:45";0,033;0,132;"VALID";
"07.12.2025 02:00";0,032;0,128;"VALID";
"07.12.2025 02:15";0,024;0,096;"VALID";
"07.12.2025 02:30";0,03;0,12;"VALID";
"07.12.2025 02:45";0,032;0,128;"VALID";
"07.12.2025 03:00";0,032;0,128;"VALID";
"07.12.2025 03:15";0,025;0,1;"VALID";
"07.12.2025 03:30";0,027;0,108;"VALID";
"07.12.2025 03:45";0,031;0,124;"VALID";
"07.12.2025 04:00";0,033;0,132;"VALID";
"07.12.2025 04:15";0,025;0,1;"VALID";
"07.12.2025 04:30";0,024;0,096;"VALID";
"07.12.2025 04:45";0,031;0,124;"VALID";
"07.12.2025 05:00";0,03;0,12;"VALID";
"07.12.2025 05:15";0,028;0,112;"VALID";
"07.12.2025 05:30";0,022;0,088;"VALID";
"07.12.2025 05:45";0,03;0,12;"VALID";
"07.12.2025 06:00";0,031;0,124;"VALID";
"07.12.2025 06:15";0,03;0,12;"VALID";
"07.12.2025 06:30";0,022;0,088;"VALID";
"07.12.2025 06:45";0,028;0,112;"VALID";
"07.12.2025 07:00";0,031;0,124;"VALID";
"07.12.2025 07:15";0,03;0,12;"VALID";
"07.12.2025 07:30";0,024;0,096;"VALID";
"07.12.2025 07:45";0,025;0,1;"VALID";
"07.12.2025 08:00";0,031;0,124;"VALID";
"07.12.2025 08:15";0,031;0,124;"VALID";
"07.12.2025 08:30";0,027;0,108;"VALID";
"07.12.2025 08:45";0,024;0,096;"VALID";
"07.12.2025 09:00";0,031;0,124;"VALID";
"07.12.2025 09:15";0,031;0,124;"VALID";
"07.12.2025 09:30";0,029;0,116;"VALID";
"07.12.2025 09:45";0,023;0,092;"VALID";
"07.12.2025 10:00";0,03;0,12;"VALID";
"07.12.2025 10:15";0,032;0,128;"VALID";
"07.12.2025 10:30";0,031;0,124;"VALID";
"07.12.2025 10:45";0,023;0,092;"VALID";
"07.12.2025 11:00";0,03;0,12;"VALID";
"07.12.2025 11:15";0,035;0,14;"VALID";
"07.12.2025 11:30";0,036;0,144;"VALID";
"07.12.2025 11:45";0,024;0,096;"VALID";
"07.12.2025 12:00";0,025;0,1;"VALID";
"07.12.2025 12:15";0,03;0,12;"VALID";
"07.12.2025 12:30";0,03;0,12;"VALID";
"07.12.2025 12:45";0,027;0,108;"VALID";
"07.12.2025 13:00";0,022;0,088;"VALID";
"07.12.2025 13:15";0,03;0,12;"VALID";
"07.12.2025 13:30";0,031;0,124;"VALID";
"07.12.2025 13:45";0,029;0,116;"VALID";
"07.12.2025 14:00";0,027;0,108;"VALID";
"07.12.2025 14:15";0,031;0,124;"VALID";
"07.12.2025 14:30";0,065;0,26;"VALID";
"07.12.2025 14:45";0,065;0,26;"VALID";
"07.12.2025 15:00";0,062;0,248;"VALID";
"07.12.2025 15:15";0,061;0,244;"VALID";
"07.12.2025 15:30";0,059;0,236;"VALID";
"07.12.2025 15:45";0,051;0,204;"VALID";
"07.12.2025 16:00";0,071;0,284;"VALID";
"07.12.2025 16:15";0,118;0,472;"VALID";
"07.12.2025 16:30";0,124;0,496;"VALID";
"07.12.2025 16:45";0,119;0,476;"VALID";
"07.12.2025 17:00";0,12;0,48;"VALID";
"07.12.2025 17:15";0,107;0,428;"VALID";
"07.12.2025 17:30";0,126;0,504;"VALID";
"07.12.2025 17:45";0,126;0,504;"VALID";
"07.12.2025 18:00";0,103;0,412;"VALID";
"07.12.2025 18:15";0,354;1,416;"VALID";
"07.12.2025 18:30";0,289;1,156;"VALID";
"07.12.2025 18:45";0,174;0,696;"VALID";
"07.12.2025 19:00";0,114;0,456;"VALID";
"07.12.2025 19:15";0,127;0,508;"VALID";
"07.12.2025 19:30";0,111;0,444;"VALID";
"07.12.2025 19:45";0,105;0,42;"VALID";
"07.12.2025 20:00";0,082;0,328;"VALID";
"07.12.2025 20:15";0,089;0,356;"VALID";
"07.12.2025 20:30";0,245;0,98;"VALID";
"07.12.2025 20:45";0,108;0,432;"VALID";
"07.12.2025 21:00";0,088;0,352;"VALID";
"07.12.2025 21:15";0,106;0,424;"VALID";
"07.12.2025 21:30";0,114;0,456;"VALID";
"07.12.2025 21:45";0,116;0,464;"VALID";
"07.12.2025 22:00";0,125;0,5;"VALID";
"07.12.2025 22:15";0,126;0,504;"VALID";
"07.12.2025 22:30";0,118;0,472;"VALID";
"07.12.2025 22:45";0,119;0,476;"VALID";
"07.12.2025 23:00";0,11;0,44;"VALID";
"07.12.2025 23:15";0,113;0,452;"VALID";
"07.12.2025 23:30";0,087;0,348;"VALID";
"07.12.2025 23:45";0,08;0,32;"VALID";
"08.12.2025 00:00";0,115;0,46;"VALID";
"08.12.2025 00:15";0,071;0,284;"VALID";
"08.12.2025 00:30";0,038;0,152;"VALID";
"08.12.2025 00:45";0,101;0,404;"VALID";
"08.12.2025 01:00";0,03;0,12;"VALID";
"08.12.2025 01:15";0,034;0,136;"VALID";
"08.12.2025 01:30";0,033;0,132;"VALID";
"08.12.2025 01:45";0,026;0,104;"VALID";
"08.12.2025 02:00";0,026;0,104;"VALID";
"08.12.2025 02:15";0,031;0,124;"VALID";
"08.12.2025 02:30";0,032;0,128;"VALID";
"08.12.2025 02:45";0,028;0,112;"VALID";
"08.12.2025 03:00";0,024;0,096;"VALID";
"08.12.2025 03:15";0,03;0,12;"VALID";
"08.12.2025 03:30";0,031;0,124;"VALID";
"08.12.2025 03:45";0,03;0,12;"VALID";
"08.12.2025 04:00";0,023;0,092;"VALID";
"08.12.2025 04:15";0,027;0,108;"VALID";
"08.12.2025 04:30";0,03;0,12;"VALID";
"08.12.2025 04:45";0,03;0,12;"VALID";
"08.12.2025 05:00";0,025;0,1;"VALID";
"08.12.2025 05:15";0,024;0,096;"VALID";
"08.12.2025 05:30";0,03;0,12;"VALID";
"08.12.2025 05:45";0,03;0,12;"VALID";
"08.12.2025 06:00";0,027;0,108;"VALID";
"08.12.2025 06:15";0,022;0,088;"VALID";
"08.12.2025 06:30";0,03;0,12;"VALID";
"08.12.2025 06:45";0,03;0,12;"VALID";
"08.12.2025 07:00";0,03;0,12;"VALID";
"08.12.2025 07:15";0,022;0,088;"VALID";
"08.12.2025 07:30";0,027;0,108;"VALID";
"08.12.2025 07:45";0,031;0,124;"VALID";
"08.12.2025 08:00";0,03;0,12;"VALID";
"08.12.2025 08:15";0,023;0,092;"VALID";
"08.12.2025 08:30";0,025;0,1;"VALID";
"08.12.2025 08:45";0,031;0,124;"VALID";
"08.12.2025 09:00";0,03;0,12;"VALID";
"08.12.2025 09:15";0,026;0,104;"VALID";
"08.12.2025 09:30";0,022;0,088;"VALID";
"08.12.2025 09:45";0,031;0,124;"VALID";
"08.12.2025 10:00";0,033;0,132;"VALID";
"08.12.2025 10:15";0,028;0,112;"VALID";
"08.12.2025 10:30";0,023;0,092;"VALID";
"08.12.2025 10:45";0,03;0,12;"VALID";
"08.12.2025 11:00";0,034;0,136;"VALID";
"08.12.2025 11:15";0,032;0,128;"VALID";
"08.12.2025 11:30";0,024;0,096;"VALID";
"08.12.2025 11:45";0,059;0,236;"VALID";
"08.12.2025 12:00";0,342;1,368;"VALID";
"08.12.2025 12:15";0,074;0,296;"VALID";
"08.12.2025 12:30";0,134;0,536;"VALID";
"08.12.2025 12:45";0,208;0,832;"VALID";
"08.12.2025 13:00";0,193;0,772;"VALID";
"08.12.2025 13:15";0,083;0,332;"VALID";
"08.12.2025 13:30";0,06;0,24;"VALID";
"08.12.2025 13:45";0,07;0,28;"VALID";
"08.12.2025 14:00";0,589;2,356;"VALID";
"08.12.2025 14:15";0,365;1,46;"VALID";
"08.12.2025 14:30";0,076;0,304;"VALID";
"08.12.2025 14:45";0,227;0,908;"VALID";
"08.12.2025 15:00";0,217;0,868;"VALID";
"08.12.2025 15:15";0,103;0,412;"VALID";
"08.12.2025 15:30";0,11;0,44;"VALID";
"08.12.2025 15:45";0,126;0,504;"VALID";
"08.12.2025 16:00";0,11;0,44;"VALID";
"08.12.2025 16:15";0,087;0,348;"VALID";
"08.12.2025 16:30";0,258;1,032;"VALID";
"08.12.2025 16:45";0,614;2,456;"VALID";
"08.12.2025 17:00";0,217;0,868;"VALID";
"08.12.2025 17:15";0,299;1,196;"VALID";
"08.12.2025 17:30";0,298;1,192;"VALID";
"08.12.2025 17:45";0,301;1,204;"VALID";
"08.12.2025 18:00";0,221;0,884;"VALID";
"08.12.2025 18:15";0,346;1,384;"VALID";
"08.12.2025 18:30";0,122;0,488;"VALID";
"08.12.2025 18:45";0,128;0,512;"VALID";
"08.12.2025 19:00";0,133;0,532;"VALID";
"08.12.2025 19:15";0,133;0,532;"VALID";
"08.12.2025 19:30";0,13;0,52;"VALID";
"08.12.2025 19:45";0,132;0,528;"VALID";
"08.12.2025 20:00";0,141;0,564;"VALID";
"08.12.2025 20:15";0,12;0,48;"VALID";
"08.12.2025 20:30";0,128;0,512;"VALID";
"08.12.2025 20:45";0,123;0,492;"VALID";
"08.12.2025 21:00";0,126;0,504;"VALID";
"08.12.2025 21:15";0,124;0,496;"VALID";
"08.12.2025 21:30";0,119;0,476;"VALID";
"08.12.2025 21:45";0,123;0,492;"VALID";
"08.12.2025 22:00";0,122;0,488;"VALID";
"08.12.2025 22:15";0,117;0,468;"VALID";
"08.12.2025 22:30";0,116;0,464;"VALID";
"08.12.2025 22:45";0,109;0,436;"VALID";
"08.12.2025 23:00";0,074;0,296;"VALID";
"08.12.2025 23:15";0,039;0,156;"VALID";
"08.12.2025 23:30";0,031;0,124;"VALID";
"08.12.2025 23:45";0,027;0,108;"VALID";
"09.12.2025 00:00";0,033;0,132;"VALID";
"09.12.2025 00:15";0,033;0,132;"VALID";
"09.12.2025 00:30";0,029;0,116;"VALID";
"09.12.2025 00:45";0,024;0,096;"VALID";
"09.12.2025 01:00";0,033;0,132;"VALID";
"09.12.2025 01:15";0,034;0,136;"VALID";
"09.12.2025 01:30";0,033;0,132;"VALID";
"09.12.2025 01:45";0,025;0,1;"VALID";
"09.12.2025 02:00";0,03;0,12;"VALID";
"09.12.2025 02:15";0,034;0,136;"VALID";
"09.12.2025 02:30";0,032;0,128;"VALID";
"09.12.2025 02:45";0,027;0,108;"VALID";
"09.12.2025 03:00";0,026;0,104;"VALID";
"09.12.2025 03:15";0,033;0,132;"VALID";
"09.12.2025 03:30";0,032;0,128;"VALID";
"09.12.2025 03:45";0,029;0,116;"VALID";
"09.12.2025 04:00";0,025;0,1;"VALID";
"09.12.2025 04:15";0,031;0,124;"VALID";
"09.12.2025 04:30";0,033;0,132;"VALID";
"09.12.2025 04:45";0,032;0,128;"VALID";
"09.12.2025 05:00";0,024;0,096;"VALID";
"09.12.2025 05:15";0,027;0,108;"VALID";
"09.12.2025 05:30";0,03;0,12;"VALID";
"09.12.2025 05:45";0,031;0,124;"VALID";
"09.12.2025 06:00";0,026;0,104;"VALID";
"09.12.2025 06:15";0,027;0,108;"VALID";
"09.12.2025 06:30";0,031;0,124;"VALID";
"09.12.2025 06:45";0,03;0,12;"VALID";
"09.12.2025 07:00";0,029;0,116;"VALID";
"09.12.2025 07:15";0,023;0,092;"VALID";
"09.12.2025 07:30";0,03;0,12;"VALID";
"09.12.2025 07:45";0,031;0,124;"VALID";
"09.12.2025 08:00";0,136;0,544;"VALID";
"09.12.2025 08:15";0,087;0,348;"VALID";
"09.12.2025 08:30";0,072;0,288;"VALID";
"09.12.2025 08:45";0,08;0,32;"VALID";
"09.12.2025 09:00";0,074;0,296;"VALID";
"09.12.2025 09:15";0,072;0,288;"VALID";
"09.12.2025 09:30";0,064;0,256;"VALID";
"09.12.2025 09:45";0,072;0,288;"VALID";
"09.12.2025 10:00";0,072;0,288;"VALID";
"09.12.2025 10:15";0,069;0,276;"VALID";
"09.12.2025 10:30";0,064;0,256;"VALID";
"09.12.2025 10:45";0,072;0,288;"VALID";
"09.12.2025 11:00";0,072;0,288;"VALID";
"09.12.2025 11:15";0,07;0,28;"VALID";
"09.12.2025 11:30";0,061;0,244;"VALID";
"09.12.2025 11:45";0,061;0,244;"VALID";
"09.12.2025 12:00";0,083;0,332;"VALID";
"09.12.2025 12:15";0,092;0,368;"VALID";
"09.12.2025 12:30";0,066;0,264;"VALID";
"09.12.2025 12:45";0,06;0,24;"VALID";
"09.12.2025 13:00";0,067;0,268;"VALID";
"09.12.2025 13:15";0,071;0,284;"VALID";
"09.12.2025 13:30";0,073;0,292;"VALID";
"09.12.2025 13:45";0,067;0,268;"VALID";
"09.12.2025 14:00";0,066;0,264;"VALID";
"09.12.2025 14:15";0,071;0,284;"VALID";
"09.12.2025 14:30";0,073;0,292;"VALID";
"09.12.2025 14:45";0,07;0,28;"VALID";
"09.12.2025 15:00";0,064;0,256;"VALID";
"09.12.2025 15:15";0,072;0,288;"VALID";
"09.12.2025 15:30";0,072;0,288;"VALID";
"09.12.2025 15:45";0,072;0,288;"VALID";
"09.12.2025 16:00";0,066;0,264;"VALID";
"09.12.2025 16:15";0,069;0,276;"VALID";
"09.12.2025 16:30";0,071;0,284;"VALID";
"09.12.2025 16:45";0,071;0,284;"VALID";
"09.12.2025 17:00";0,064;0,256;"VALID";
"09.12.2025 17:15";0,067;0,268;"VALID";
"09.12.2025 17:30";0,075;0,3;"VALID";
"09.12.2025 17:45";0,075;0,3;"VALID";
"09.12.2025 18:00";0,071;0,284;"VALID";
"09.12.2025 18:15";0,093;0,372;"VALID";
"09.12.2025 18:30";0,091;0,364;"VALID";
"09.12.2025 18:45";0,069;0,276;"VALID";
"09.12.2025 19:00";0,093;0,372;"VALID";
"09.12.2025 19:15";0,239;0,956;"VALID";
"09.12.2025 19:30";0,243;0,972;"VALID";
"09.12.2025 19:45";0,161;0,644;"VALID";
"09.12.2025 20:00";0,126;0,504;"VALID";
"09.12.2025 20:15";0,115;0,46;"VALID";
"09.12.2025 20:30";0,273;1,092;"VALID";
"09.12.2025 20:45";0,54;2,16;"VALID";
"09.12.2025 21:00";0,09;0,36;"VALID";
"09.12.2025 21:15";0,092;0,368;"VALID";
"09.12.2025 21:30";0,126;0,504;"VALID";
"09.12.2025 21:45";0,127;0,508;"VALID";
"09.12.2025 22:00";0,128;0,512;"VALID";
"09.12.2025 22:15";0,344;1,376;"VALID";
"09.12.2025 22:30";0,131;0,524;"VALID";
"09.12.2025 22:45";0,14;0,56;"VALID";
"09.12.2025 23:00";0,142;0,568;"VALID";
"09.12.2025 23:15";0,133;0,532;"VALID";
"09.12.2025 23:30";0,08;0,32;"VALID";
"09.12.2025 23:45";0,083;0,332;"VALID";
"10.12.2025 00:00";0,06;0,24;"VALID";
"10.12.2025 00:15";0,035;0,14;"VALID";
"10.12.2025 00:30";0,028;0,112;"VALID";
"10.12.2025 00:45";0,029;0,116;"VALID";
"10.12.2025 01:00";0,034;0,136;"VALID";
"10.12.2025 01:15";0,033;0,132;"VALID";
"10.12.2025 01:30";0,029;0,116;"VALID";
"10.12.2025 01:45";0,026;0,104;"VALID";
"10.12.2025 02:00";0,033;0,132;"VALID";
"10.12.2025 02:15";0,033;0,132;"VALID";
"10.12.2025 02:30";0,03;0,12;"VALID";
"10.12.2025 02:45";0,023;0,092;"VALID";
"10.12.2025 03:00";0,031;0,124;"VALID";
"10.12.2025 03:15";0,032;0,128;"VALID";
"10.12.2025 03:30";0,031;0,124;"VALID";
"10.12.2025 03:45";0,025;0,1;"VALID";
"10.12.2025 04:00";0,028;0,112;"VALID";
"10.12.2025 04:15";0,032;0,128;"VALID";
"10.12.2025 04:30";0,032;0,128;"VALID";
"10.12.2025 04:45";0,026;0,104;"VALID";
"10.12.2025 05:00";0,026;0,104;"VALID";
"10.12.2025 05:15";0,032;0,128;"VALID";
"10.12.2025 05:30";0,032;0,128;"VALID";
"10.12.2025 05:45";0,028;0,112;"VALID";
"10.12.2025 06:00";0,025;0,1;"VALID";
"10.12.2025 06:15";0,032;0,128;"VALID";
"10.12.2025 06:30";0,033;0,132;"VALID";
"10.12.2025 06:45";0,029;0,116;"VALID";
"10.12.2025 07:00";0,024;0,096;"VALID";
"10.12.2025 07:15";0,031;0,124;"VALID";
"10.12.2025 07:30";0,033;0,132;"VALID";
"10.12.2025 07:45";0,031;0,124;"VALID";
"10.12.2025 08:00";0,045;0,18;"VALID";
"10.12.2025 08:15";0,138;0,552;"VALID";
"10.12.2025 08:30";0,078;0,312;"VALID";
"10.12.2025 08:45";0,075;0,3;"VALID";
"10.12.2025 09:00";0,063;0,252;"VALID";
"10.12.2025 09:15";0,063;0,252;"VALID";
"10.12.2025 09:30";0,07;0,28;"VALID";
"10.12.2025 09:45";0,071;0,284;"VALID";
"10.12.2025 10:00";0,069;0,276;"VALID";
"10.12.2025 10:15";0,063;0,252;"VALID";
"10.12.2025 10:30";0,07;0,28;"VALID";
"10.12.2025 10:45";0,071;0,284;"VALID";
"10.12.2025 11:00";0,07;0,28;"VALID";
"10.12.2025 11:15";0,063;0,252;"VALID";
"10.12.2025 11:30";0,065;0,26;"VALID";
"10.12.2025 11:45";0,069;0,276;"VALID";
"10.12.2025 12:00";0,07;0,28;"VALID";
"10.12.2025 12:15";0,067;0,268;"VALID";
"10.12.2025 12:30";0,059;0,236;"VALID";
"10.12.2025 12:45";0,075;0,3;"VALID";
"10.12.2025 13:00";0,137;0,548;"VALID";
"10.12.2025 13:15";0,095;0,38;"VALID";
"10.12.2025 13:30";0,093;0,372;"VALID";
"10.12.2025 13:45";0,12;0,48;"VALID";
"10.12.2025 14:00";0,104;0,416;"VALID";
"10.12.2025 14:15";0,097;0,388;"VALID";
"10.12.2025 14:30";0,097;0,388;"VALID";
"10.12.2025 14:45";0,093;0,372;"VALID";
"10.12.2025 15:00";0,137;0,548;"VALID";
"10.12.2025 15:15";0,064;0,256;"VALID";
"10.12.2025 15:30";0,071;0,284;"VALID";
"10.12.2025 15:45";0,075;0,3;"VALID";
"10.12.2025 16:00";0,074;0,296;"VALID";
"10.12.2025 16:15";0,075;0,3;"VALID";
"10.12.2025 16:30";0,069;0,276;"VALID";
"10.12.2025 16:45";0,074;0,296;"VALID";
"10.12.2025 17:00";0,075;0,3;"VALID";
"10.12.2025 17:15";0,074;0,296;"VALID";
"10.12.2025 17:30";0,067;0,268;"VALID";
"10.12.2025 17:45";0,076;0,304;"VALID";
"10.12.2025 18:00";0,078;0,312;"VALID";
"10.12.2025 18:15";0,083;0,332;"VALID";
"10.12.2025 18:30";0,11;0,44;"VALID";
"10.12.2025 18:45";0,104;0,416;"VALID";
"10.12.2025 19:00";0,109;0,436;"VALID";
"10.12.2025 19:15";0,067;0,268;"VALID";
"10.12.2025 19:30";0,057;0,228;"VALID";
"10.12.2025 19:45";0,051;0,204;"VALID";
"10.12.2025 20:00";0,06;0,24;"VALID";
"10.12.2025 20:15";0,06;0,24;"VALID";
"10.12.2025 20:30";0,071;0,284;"VALID";
"10.12.2025 20:45";0,22;0,88;"VALID";
"10.12.2025 21:00";0,143;0,572;"VALID";
"10.12.2025 21:15";0,172;0,688;"VALID";
"10.12.2025 21:30";0,336;1,344;"VALID";
"10.12.2025 21:45";0,246;0,984;"VALID";
"10.12.2025 22:00";0,263;1,052;"VALID";
"10.12.2025 22:15";0,128;0,512;"VALID";
"10.12.2025 22:30";0,126;0,504;"VALID";
"10.12.2025 22:45";0,099;0,396;"VALID";
"10.12.2025 23:00";0,039;0,156;"VALID";
"10.12.2025 23:15";0,086;0,344;"VALID";
"10.12.2025 23:30";0,034;0,136;"VALID";
"10.12.2025 23:45";0,034;0,136;"VALID";
"11.12.2025 00:00";0,027;0,108;"VALID";
"11.12.2025 00:15";0,031;0,124;"VALID";
"11.12.2025 00:30";0,034;0,136;"VALID";
"11.12.2025 00:45";0,031;0,124;"VALID";
"11.12.2025 01:00";0,026;0,104;"VALID";
"11.12.2025 01:15";0,026;0,104;"VALID";
"11.12.2025 01:30";0,031;0,124;"VALID";
"11.12.2025 01:45";0,031;0,124;"VALID";
"11.12.2025 02:00";0,028;0,112;"VALID";
"11.12.2025 02:15";0,023;0,092;"VALID";
"11.12.2025 02:30";0,03;0,12;"VALID";
"11.12.2025 02:45";0,031;0,124;"VALID";
"11.12.2025 03:00";0,031;0,124;"VALID";
"11.12.2025 03:15";0,023;0,092;"VALID";
"11.12.2025 03:30";0,028;0,112;"VALID";
"11.12.2025 03:45";0,031;0,124;"VALID";
"11.12.2025 04:00";0,03;0,12;"VALID";
"11.12.2025 04:15";0,025;0,1;"VALID";
"11.12.2025 04:30";0,026;0,104;"VALID";
"11.12.2025 04:45";0,03;0,12;"VALID";
"11.12.2025 05:00";0,031;0,124;"VALID";
"11.12.2025 05:15";0,026;0,104;"VALID";
"11.12.2025 05:30";0,022;0,088;"VALID";
"11.12.2025 05:45";0,03;0,12;"VALID";
"11.12.2025 06:00";0,032;0,128;"VALID";
"11.12.2025 06:15";0,029;0,116;"VALID";
"11.12.2025 06:30";0,022;0,088;"VALID";
"11.12.2025 06:45";0,029;0,116;"VALID";
"11.12.2025 07:00";0,031;0,124;"VALID";
"11.12.2025 07:15";0,03;0,12;"VALID";
"11.12.2025 07:30";0,023;0,092;"VALID";
"11.12.2025 07:45";0,027;0,108;"VALID";
"11.12.2025 08:00";0,097;0,388;"VALID";
"11.12.2025 08:15";0,037;0,148;"VALID";
"11.12.2025 08:30";0,03;0,12;"VALID";
"11.12.2025 08:45";0,025;0,1;"VALID";
"11.12.2025 09:00";0,025;0,1;"VALID";
"11.12.2025 09:15";0,03;0,12;"VALID";
"11.12.2025 09:30";0,033;0,132;"VALID";
"11.12.2025 09:45";0,028;0,112;"VALID";
"11.12.2025 10:00";0,023;0,092;"VALID";
"11.12.2025 10:15";0,029;0,116;"VALID";
"11.12.2025 10:30";0,031;0,124;"VALID";
"11.12.2025 10:45";0,029;0,116;"VALID";
"11.12.2025 11:00";0,023;0,092;"VALID";
"11.12.2025 11:15";0,027;0,108;"VALID";
"11.12.2025 11:30";0,032;0,128;"VALID";
"11.12.2025 11:45";0,031;0,124;"VALID";
"11.12.2025 12:00";0,026;0,104;"VALID";
"11.12.2025 12:15";0,025;0,1;"VALID";
"11.12.2025 12:30";0,032;0,128;"VALID";
"11.12.2025 12:45";0,031;0,124;"VALID";
"11.12.2025 13:00";0,029;0,116;"VALID";
"11.12.2025 13:15";0,024;0,096;"VALID";
"11.12.2025 13:30";0,03;0,12;"VALID";
"11.12.2025 13:45";0,032;0,128;"VALID";
"11.12.2025 14:00";0,031;0,124;"VALID";
"11.12.2025 14:15";0,024;0,096;"VALID";
"11.12.2025 14:30";0,031;0,124;"VALID";
"11.12.2025 14:45";0,073;0,292;"VALID";
"11.12.2025 15:00";0,26;1,04;"VALID";
"11.12.2025 15:15";0,041;0,164;"VALID";
"11.12.2025 15:30";0,038;0,152;"VALID";
"11.12.2025 15:45";0,08;0,32;"VALID";
"11.12.2025 16:00";0,04;0,16;"VALID";
"11.12.2025 16:15";0,043;0,172;"VALID";
"11.12.2025 16:30";0,041;0,164;"VALID";
"11.12.2025 16:45";0,044;0,176;"VALID";
"11.12.2025 17:00";0,044;0,176;"VALID";
"11.12.2025 17:15";0,033;0,132;"VALID";
"11.12.2025 17:30";0,041;0,164;"VALID";
"11.12.2025 17:45";0,042;0,168;"VALID";
"11.12.2025 18:00";0,041;0,164;"VALID";
"11.12.2025 18:15";0,04;0,16;"VALID";
