"Datum";"kWh";"kW";"Status";
"10.03.2024 04:45";0,03;0,12;"VALID";
"10.03.2024 05:00";0,032;0,128;"VALID";
"10.03.2024 05:15";0,032;0,128;"VALID";
"10.03.2024 05:30";0,027;0,108;"VALID";
"10.03.2024 05:45";0,026;0,104;"VALID";
"10.03.2024 06:00";0,033;0,132;"VALID";
"10.03.2024 06:15";0,032;0,128;"VALID";
"10.03.2024 06:30";0,027;0,108;"VALID";
"10.03.2024 06:45";0,026;0,104;"VALID";
"10.03.2024 07:00";0,032;0,128;"VALID";
"10.03.2024 07:15";0,032;0,128;"VALID";
"10.03.2024 07:30";0,027;0,108;"VALID";
"10.03.2024 07:45";0,025;0,1;"VALID";
"10.03.2024 08:00";0,033;0,132;"VALID";
"10.03.2024 08:15";0,032;0,128;"VALID";
"10.03.2024 08:30";0,027;0,108;"VALID";
"10.03.2024 08:45";0,025;0,1;"VALID";
"10.03.2024 09:00";0,032;0,128;"VALID";
"10.03.2024 09:15";0,032;0,128;"VALID";
"10.03.2024 09:30";0,028;0,112;"VALID";
"10.03.2024 09:45";0,112;0,448;"VALID";
"10.03.2024 10:00";0,077;0,308;"VALID";
"10.03.2024 10:15";0,097;0,388;"VALID";
"10.03.2024 10:30";0,13;0,52;"VALID";
"10.03.2024 10:45";0,111;0,444;"VALID";
"10.03.2024 11:00";0,119;0,476;"VALID";
"10.03.2024 11:15";0,114;0,456;"VALID";
"10.03.2024 11:30";0,12;0,48;"VALID";
"10.03.2024 11:45";0,122;0,488;"VALID";
"10.03.2024 12:00";0,1;0,4;"VALID";
"10.03.2024 12:15";0,099;0,396;"VALID";
"10.03.2024 12:30";0,122;0,488;"VALID";
"10.03.2024 12:45";0,126;0,504;"VALID";
"10.03.2024 13:00";0,12;0,48;"VALID";
"10.03.2024 13:15";0,12;0,48;"VALID";
"10.03.2024 13:30";0,117;0,468;"VALID";
"10.03.2024 13:45";0,128;0,512;"VALID";
"10.03.2024 14:00";0,125;0,5;"VALID";
"10.03.2024 14:15";0,119;0,476;"VALID";
"10.03.2024 14:30";0,117;0,468;"VALID";
"10.03.2024 14:45";0,124;0,496;"VALID";
"10.03.2024 15:00";0,125;0,5;"VALID";
"10.03.2024 15:15";0,12;0,48;"VALID";
"10.03.2024 15:30";0,115;0,46;"VALID";
"10.03.2024 15:45";0,105;0,42;"VALID";
"10.03.2024 16:00";0,071;0,284;"VALID";
"10.03.2024 16:15";0,271;1,084;"VALID";
"10.03.2024 16:30";0,095;0,38;"VALID";
"10.03.2024 16:45";0,089;0,356;"VALID";
"10.03.2024 17:00";0,092;0,368;"VALID";
"10.03.2024 17:15";0,094;0,376;"VALID";
"10.03.2024 17:30";0,09;0,36;"VALID";
"10.03.2024 17:45";0,083;0,332;"VALID";
"10.03.2024 18:00";0,09;0,36;"VALID";
"10.03.2024 18:15";0,089;0,356;"VALID";
"10.03.2024 18:30";0,088;0,352;"VALID";
"10.03.2024 18:45";0,082;0,328;"VALID";
"10.03.2024 19:00";0,087;0,348;"VALID";
"10.03.2024 19:15";0,128;0,512;"VALID";
"10.03.2024 19:30";0,142;0,568;"VALID";
"10.03.2024 19:45";0,133;0,532;"VALID";
"10.03.2024 20:00";0,124;0,496;"VALID";
"10.03.2024 20:15";0,133;0,532;"VALID";
"10.03.2024 20:30";0,137;0,548;"VALID";
"10.03.2024 20:45";0,1;0,4;"VALID";
"10.03.2024 21:00";0,09;0,36;"VALID";
"10.03.2024 21:15";0,127;0,508;"VALID";
"10.03.2024 21:30";0,145;0,58;"VALID";
"10.03.2024 21:45";0,134;0,536;"VALID";
"10.03.2024 22:00";0,135;0,54;"VALID";
"10.03.2024 22:15";0,145;0,58;"VALID";
"10.03.2024 22:30";0,145;0,58;"VALID";
"10.03.2024 22:45";0,138;0,552;"VALID";
"10.03.2024 23:00";0,138;0,552;"VALID";
"10.03.2024 23:15";0,092;0,368;"VALID";
"10.03.2024 23:30";0,101;0,404;"VALID";
"10.03.2024 23:45";0,026;0,104;"VALID";
"11.03.2024 00:00";0,027;0,108;"VALID";
"11.03.2024 00:15";0,033;0,132;"VALID";
"11.03.2024 00:30";0,034;0,136;"VALID";
"11.03.2024 00:45";0,033;0,132;"VALID";
"11.03.2024 01:00";0,033;0,132;"VALID";
"11.03.2024 01:15";0,04;0,16;"VALID";
"11.03.2024 01:30";0,04;0,16;"VALID";
"11.03.2024 01:45";0,035;0,14;"VALID";
"11.03.2024 02:00";0,031;0,124;"VALID";
"11.03.2024 02:15";0,039;0,156;"VALID";
"11.03.2024 02:30";0,039;0,156;"VALID";
"11.03.2024 02:45";0,035;0,14;"VALID";
"11.03.2024 03:00";0,031;0,124;"VALID";
"11.03.2024 03:15";0,038;0,152;"VALID";
"11.03.2024 03:30";0,038;0,152;"VALID";
"11.03.2024 03:45";0,035;0,14;"VALID";
"11.03.2024 04:00";0,031;0,124;"VALID";
"11.03.2024 04:15";0,037;0,148;"VALID";
"11.03.2024 04:30";0,038;0,152;"VALID";
"11.03.2024 04:45";0,035;0,14;"VALID";
"11.03.2024 05:00";0,03;0,12;"VALID";
"11.03.2024 05:15";0,037;0,148;"VALID";
"11.03.2024 05:30";0,038;0,152;"VALID";
"11.03.2024 05:45";0,036;0,144;"VALID";
"11.03.2024 06:00";0,031;0,124;"VALID";
"11.03.2024 06:15";0,036;0,144;"VALID";
"11.03.2024 06:30";0,039;0,156;"VALID";
"11.03.2024 06:45";0,037;0,148;"VALID";
"11.03.2024 07:00";0,03;0,12;"VALID";
"11.03.2024 07:15";0,036;0,144;"VALID";
"11.03.2024 07:30";0,039;0,156;"VALID";
"11.03.2024 07:45";0,038;0,152;"VALID";
"11.03.2024 08:00";0,067;0,268;"VALID";
"11.03.2024 08:15";0,035;0,14;"VALID";
"11.03.2024 08:30";0,039;0,156;"VALID";
"11.03.2024 08:45";0,038;0,152;"VALID";
"11.03.2024 09:00";0,069;0,276;"VALID";
"11.03.2024 09:15";0,044;0,176;"VALID";
"11.03.2024 09:30";0,042;0,168;"VALID";
"11.03.2024 09:45";0,042;0,168;"VALID";
"11.03.2024 10:00";0,042;0,168;"VALID";
"11.03.2024 10:15";0,033;0,132;"VALID";
"11.03.2024 10:30";0,033;0,132;"VALID";
"11.03.2024 10:45";0,039;0,156;"VALID";
"11.03.2024 11:00";0,039;0,156;"VALID";
"11.03.2024 11:15";0,035;0,14;"VALID";
"11.03.2024 11:30";0,031;0,124;"VALID";
"11.03.2024 11:45";0,038;0,152;"VALID";
"11.03.2024 12:00";0,038;0,152;"VALID";
"11.03.2024 12:15";0,038;0,152;"VALID";
"11.03.2024 12:30";0,031;0,124;"VALID";
"11.03.2024 12:45";0,034;0,136;"VALID";
"11.03.2024 13:00";0,039;0,156;"VALID";
"11.03.2024 13:15";0,038;0,152;"VALID";
"11.03.2024 13:30";0,033;0,132;"VALID";
"11.03.2024 13:45";0,032;0,128;"VALID";
"11.03.2024 14:00";0,039;0,156;"VALID";
"11.03.2024 14:15";0,038;0,152;"VALID";
"11.03.2024 14:30";0,034;0,136;"VALID";
"11.03.2024 14:45";0,031;0,124;"VALID";
"11.03.2024 15:00";0,038;0,152;"VALID";
"11.03.2024 15:15";0,039;0,156;"VALID";
"11.03.2024 15:30";0,035;0,14;"VALID";
"11.03.2024 15:45";0,03;0,12;"VALID";
"11.03.2024 16:00";0,038;0,152;"VALID";
"11.03.2024 16:15";0,038;0,152;"VALID";
"11.03.2024 16:30";0,036;0,144;"VALID";
"11.03.2024 16:45";0,031;0,124;"VALID";
"11.03.2024 17:00";0,037;0,148;"VALID";
"11.03.2024 17:15";0,038;0,152;"VALID";
"11.03.2024 17:30";0,037;0,148;"VALID";
"11.03.2024 17:45";0,03;0,12;"VALID";
"11.03.2024 18:00";0,036;0,144;"VALID";
"11.03.2024 18:15";0,038;0,152;"VALID";
"11.03.2024 18:30";0,038;0,152;"VALID";
"11.03.2024 18:45";0,031;0,124;"VALID";
"11.03.2024 19:00";0,052;0,208;"VALID";
"11.03.2024 19:15";0,29;1,16;"VALID";
"11.03.2024 19:30";0,296;1,184;"VALID";
"11.03.2024 19:45";0,105;0,42;"VALID";
"11.03.2024 20:00";0,08;0,32;"VALID";
"11.03.2024 20:15";0,077;0,308;"VALID";
"11.03.2024 20:30";0,074;0,296;"VALID";
"11.03.2024 20:45";0,098;0,392;"VALID";
"11.03.2024 21:00";0,088;0,352;"VALID";
"11.03.2024 21:15";0,104;0,416;"VALID";
"11.03.2024 21:30";0,145;0,58;"VALID";
"11.03.2024 21:45";0,146;0,584;"VALID";
"11.03.2024 22:00";0,118;0,472;"VALID";
"11.03.2024 22:15";0,094;0,376;"VALID";
"11.03.2024 22:30";0,14;0,56;"VALID";
"11.03.2024 22:45";0,15;0,6;"VALID";
"11.03.2024 23:00";0,19;0,76;"VALID";
"11.03.2024 23:15";0,097;0,388;"VALID";
"11.03.2024 23:30";0,071;0,284;"VALID";
"11.03.2024 23:45";0,047;0,188;"VALID";
"12.03.2024 00:00";0,041;0,164;"VALID";
"12.03.2024 00:15";0,034;0,136;"VALID";
"12.03.2024 00:30";0,035;0,14;"VALID";
"12.03.2024 00:45";0,04;0,16;"VALID";
"12.03.2024 01:00";0,039;0,156;"VALID";
"12.03.2024 01:15";0,036;0,144;"VALID";
"12.03.2024 01:30";0,032;0,128;"VALID";
"12.03.2024 01:45";0,04;0,16;"VALID";
"12.03.2024 02:00";0,038;0,152;"VALID";
"12.03.2024 02:15";0,036;0,144;"VALID";
"12.03.2024 02:30";0,03;0,12;"VALID";
"12.03.2024 02:45";0,037;0,148;"VALID";
"12.03.2024 03:00";0,038;0,152;"VALID";
"12.03.2024 03:15";0,036;0,144;"VALID";
"12.03.2024 03:30";0,031;0,124;"VALID";
"12.03.2024 03:45";0,035;0,14;"VALID";
"12.03.2024 04:00";0,037;0,148;"VALID";
"12.03.2024 04:15";0,037;0,148;"VALID";
"12.03.2024 04:30";0,03;0,12;"VALID";
"12.03.2024 04:45";0,034;0,136;"VALID";
"12.03.2024 05:00";0,038;0,152;"VALID";
"12.03.2024 05:15";0,038;0,152;"VALID";
"12.03.2024 05:30";0,03;0,12;"VALID";
"12.03.2024 05:45";0,031;0,124;"VALID";
"12.03.2024 06:00";0,039;0,156;"VALID";
"12.03.2024 06:15";0,037;0,148;"VALID";
"12.03.2024 06:30";0,032;0,128;"VALID";
"12.03.2024 06:45";0,032;0,128;"VALID";
"12.03.2024 07:00";0,039;0,156;"VALID";
"12.03.2024 07:15";0,038;0,152;"VALID";
"12.03.2024 07:30";0,043;0,172;"VALID";
"12.03.2024 07:45";0,034;0,136;"VALID";
"12.03.2024 08:00";0,039;0,156;"VALID";
"12.03.2024 08:15";0,038;0,152;"VALID";
"12.03.2024 08:30";0,034;0,136;"VALID";
"12.03.2024 08:45";0,031;0,124;"VALID";
"12.03.2024 09:00";0,038;0,152;"VALID";
"12.03.2024 09:15";0,038;0,152;"VALID";
"12.03.2024 09:30";0,034;0,136;"VALID";
"12.03.2024 09:45";0,031;0,124;"VALID";
"12.03.2024 10:00";0,038;0,152;"VALID";
"12.03.2024 10:15";0,039;0,156;"VALID";
"12.03.2024 10:30";0,034;0,136;"VALID";
"12.03.2024 10:45";0,031;0,124;"VALID";
"12.03.2024 11:00";0,038;0,152;"VALID";
"12.03.2024 11:15";0,038;0,152;"VALID";
"12.03.2024 11:30";0,036;0,144;"VALID";
"12.03.2024 11:45";0,03;0,12;"VALID";
"12.03.2024 12:00";0,037;0,148;"VALID";
"12.03.2024 12:15";0,039;0,156;"VALID";
"12.03.2024 12:30";0,036;0,144;"VALID";
"12.03.2024 12:45";0,03;0,12;"VALID";
"12.03.2024 13:00";0,037;0,148;"VALID";
"12.03.2024 13:15";0,038;0,152;"VALID";
"12.03.2024 13:30";0,037;0,148;"VALID";
"12.03.2024 13:45";0,031;0,124;"VALID";
"12.03.2024 14:00";0,035;0,14;"VALID";
"12.03.2024 14:15";0,038;0,152;"VALID";
"12.03.2024 14:30";0,038;0,152;"VALID";
"12.03.2024 14:45";0,031;0,124;"VALID";
"12.03.2024 15:00";0,034;0,136;"VALID";
"12.03.2024 15:15";0,039;0,156;"VALID";
"12.03.2024 15:30";0,038;0,152;"VALID";
"12.03.2024 15:45";0,032;0,128;"VALID";
"12.03.2024 16:00";0,033;0,132;"VALID";
"12.03.2024 16:15";0,038;0,152;"VALID";
"12.03.2024 16:30";0,039;0,156;"VALID";
"12.03.2024 16:45";0,032;0,128;"VALID";
"12.03.2024 17:00";0,033;0,132;"VALID";
"12.03.2024 17:15";0,038;0,152;"VALID";
"12.03.2024 17:30";0,038;0,152;"VALID";
"12.03.2024 17:45";0,034;0,136;"VALID";
"12.03.2024 18:00";0,031;0,124;"VALID";
"12.03.2024 18:15";0,039;0,156;"VALID";
"12.03.2024 18:30";0,038;0,152;"VALID";
"12.03.2024 18:45";0,034;0,136;"VALID";
"12.03.2024 19:00";0,066;0,264;"VALID";
"12.03.2024 19:15";0,081;0,324;"VALID";
"12.03.2024 19:30";0,081;0,324;"VALID";
"12.03.2024 19:45";0,078;0,312;"VALID";
"12.03.2024 20:00";0,073;0,292;"VALID";
"12.03.2024 20:15";0,096;0,384;"VALID";
"12.03.2024 20:30";0,097;0,388;"VALID";
"12.03.2024 20:45";0,093;0,372;"VALID";
"12.03.2024 21:00";0,089;0,356;"VALID";
"12.03.2024 21:15";0,096;0,384;"VALID";
"12.03.2024 21:30";0,106;0,424;"VALID";
"12.03.2024 21:45";0,144;0,576;"VALID";
"12.03.2024 22:00";0,128;0,512;"VALID";
"12.03.2024 22:15";0,145;0,58;"VALID";
"12.03.2024 22:30";0,143;0,572;"VALID";
"12.03.2024 22:45";0,145;0,58;"VALID";
"12.03.2024 23:00";0,124;0,496;"VALID";
"12.03.2024 23:15";0,096;0,384;"VALID";
"12.03.2024 23:30";0,098;0,392;"VALID";
"12.03.2024 23:45";0,081;0,324;"VALID";
"13.03.2024 00:00";0,036;0,144;"VALID";
"13.03.2024 00:15";0,035;0,14;"VALID";
"13.03.2024 00:30";0,038;0,152;"VALID";
"13.03.2024 00:45";0,038;0,152;"VALID";
"13.03.2024 01:00";0,031;0,124;"VALID";
"13.03.2024 01:15";0,034;0,136;"VALID";
"13.03.2024 01:30";0,039;0,156;"VALID";
"13.03.2024 01:45";0,036;0,144;"VALID";
"13.03.2024 02:00";0,03;0,12;"VALID";
"13.03.2024 02:15";0,032;0,128;"VALID";
"13.03.2024 02:30";0,036;0,144;"VALID";
"13.03.2024 02:45";0,036;0,144;"VALID";
"13.03.2024 03:00";0,028;0,112;"VALID";
"13.03.2024 03:15";0,03;0,12;"VALID";
"13.03.2024 03:30";0,035;0,14;"VALID";
"13.03.2024 03:45";0,035;0,14;"VALID";
"13.03.2024 04:00";0,029;0,116;"VALID";
"13.03.2024 04:15";0,03;0,12;"VALID";
"13.03.2024 04:30";0,034;0,136;"VALID";
"13.03.2024 04:45";0,035;0,14;"VALID";
"13.03.2024 05:00";0,029;0,116;"VALID";
"13.03.2024 05:15";0,029;0,116;"VALID";
"13.03.2024 05:30";0,033;0,132;"VALID";
"13.03.2024 05:45";0,034;0,136;"VALID";
"13.03.2024 06:00";0,028;0,112;"VALID";
"13.03.2024 06:15";0,026;0,104;"VALID";
"13.03.2024 06:30";0,034;0,136;"VALID";
"13.03.2024 06:45";0,034;0,136;"VALID";
"13.03.2024 07:00";0,029;0,116;"VALID";
"13.03.2024 07:15";0,026;0,104;"VALID";
"13.03.2024 07:30";0,033;0,132;"VALID";
"13.03.2024 07:45";0,033;0,132;"VALID";
"13.03.2024 08:00";0,028;0,112;"VALID";
"13.03.2024 08:15";0,025;0,1;"VALID";
"13.03.2024 08:30";0,033;0,132;"VALID";
"13.03.2024 08:45";0,032;0,128;"VALID";
"13.03.2024 09:00";0,028;0,112;"VALID";
"13.03.2024 09:15";0,025;0,1;"VALID";
"13.03.2024 09:30";0,032;0,128;"VALID";
"13.03.2024 09:45";0,032;0,128;"VALID";
"13.03.2024 10:00";0,029;0,116;"VALID";
"13.03.2024 10:15";0,024;0,096;"VALID";
"13.03.2024 10:30";0,031;0,124;"VALID";
"13.03.2024 10:45";0,032;0,128;"VALID";
"13.03.2024 11:00";0,029;0,116;"VALID";
"13.03.2024 11:15";0,024;0,096;"VALID";
"13.03.2024 11:30";0,03;0,12;"VALID";
"13.03.2024 11:45";0,031;0,124;"VALID";
"13.03.2024 12:00";0,029;0,116;"VALID";
"13.03.2024 12:15";0,024;0,096;"VALID";
"13.03.2024 12:30";0,029;0,116;"VALID";
"13.03.2024 12:45";0,032;0,128;"VALID";
"13.03.2024 13:00";0,03;0,12;"VALID";
"13.03.2024 13:15";0,024;0,096;"VALID";
"13.03.2024 13:30";0,028;0,112;"VALID";
"13.03.2024 13:45";0,031;0,124;"VALID";
"13.03.2024 14:00";0,031;0,124;"VALID";
"13.03.2024 14:15";0,053;0,212;"VALID";
"13.03.2024 14:30";0,041;0,164;"VALID";
"13.03.2024 14:45";0,036;0,144;"VALID";
"13.03.2024 15:00";0,035;0,14;"VALID";
"13.03.2024 15:15";0,035;0,14;"VALID";
"13.03.2024 15:30";0,028;0,112;"VALID";
"13.03.2024 15:45";0,024;0,096;"VALID";
"13.03.2024 16:00";0,032;0,128;"VALID";
"13.03.2024 16:15";0,032;0,128;"VALID";
"13.03.2024 16:30";0,03;0,12;"VALID";
"13.03.2024 16:45";0,023;0,092;"VALID";
"13.03.2024 17:00";0,029;0,116;"VALID";
"13.03.2024 17:15";0,032;0,128;"VALID";
"13.03.2024 17:30";0,031;0,124;"VALID";
"13.03.2024 17:45";0,024;0,096;"VALID";
"13.03.2024 18:00";0,027;0,108;"VALID";
"13.03.2024 18:15";0,031;0,124;"VALID";
"13.03.2024 18:30";0,031;0,124;"VALID";
"13.03.2024 18:45";0,026;0,104;"VALID";
"13.03.2024 19:00";0,025;0,1;"VALID";
"13.03.2024 19:15";0,032;0,128;"VALID";
"13.03.2024 19:30";0,067;0,268;"VALID";
"13.03.2024 19:45";0,07;0,28;"VALID";
"13.03.2024 20:00";0,067;0,268;"VALID";
"13.03.2024 20:15";0,075;0,3;"VALID";
"13.03.2024 20:30";0,044;0,176;"VALID";
"13.03.2024 20:45";0,089;0,356;"VALID";
"13.03.2024 21:00";0,085;0,34;"VALID";
"13.03.2024 21:15";0,089;0,356;"VALID";
"13.03.2024 21:30";0,091;0,364;"VALID";
"13.03.2024 21:45";0,1;0,4;"VALID";
"13.03.2024 22:00";0,128;0,512;"VALID";
"13.03.2024 22:15";0,139;0,556;"VALID";
"13.03.2024 22:30";0,136;0,544;"VALID";
"13.03.2024 22:45";0,137;0,548;"VALID";
"13.03.2024 23:00";0,132;0,528;"VALID";
"13.03.2024 23:15";0,096;0,384;"VALID";
"13.03.2024 23:30";0,08;0,32;"VALID";
"13.03.2024 23:45";0,108;0,432;"VALID";
"14.03.2024 00:00";0,025;0,1;"VALID";
"14.03.2024 00:15";0,029;0,116;"VALID";
"14.03.2024 00:30";0,033;0,132;"VALID";
"14.03.2024 00:45";0,032;0,128;"VALID";
"14.03.2024 01:00";0,025;0,1;"VALID";
"14.03.2024 01:15";0,03;0,12;"VALID";
"14.03.2024 01:30";0,033;0,132;"VALID";
"14.03.2024 01:45";0,032;0,128;"VALID";
"14.03.2024 02:00";0,025;0,1;"VALID";
"14.03.2024 02:15";0,028;0,112;"VALID";
"14.03.2024 02:30";0,032;0,128;"VALID";
"14.03.2024 02:45";0,031;0,124;"VALID";
"14.03.2024 03:00";0,025;0,1;"VALID";
"14.03.2024 03:15";0,026;0,104;"VALID";
"14.03.2024 03:30";0,032;0,128;"VALID";
"14.03.2024 03:45";0,031;0,124;"VALID";
"14.03.2024 04:00";0,026;0,104;"VALID";
"14.03.2024 04:15";0,025;0,1;"VALID";
"14.03.2024 04:30";0,032;0,128;"VALID";
"14.03.2024 04:45";0,031;0,124;"VALID";
"14.03.2024 05:00";0,026;0,104;"VALID";
"14.03.2024 05:15";0,026;0,104;"VALID";
"14.03.2024 05:30";0,032;0,128;"VALID";
"14.03.2024 05:45";0,031;0,124;"VALID";
"14.03.2024 06:00";0,027;0,108;"VALID";
"14.03.2024 06:15";0,024;0,096;"VALID";
"14.03.2024 06:30";0,032;0,128;"VALID";
"14.03.2024 06:45";0,031;0,124;"VALID";
"14.03.2024 07:00";0,03;0,12;"VALID";
"14.03.2024 07:15";0,035;0,14;"VALID";
"14.03.2024 07:30";0,034;0,136;"VALID";
"14.03.2024 07:45";0,032;0,128;"VALID";
"14.03.2024 08:00";0,027;0,108;"VALID";
"14.03.2024 08:15";0,024;0,096;"VALID";
"14.03.2024 08:30";0,031;0,124;"VALID";
"14.03.2024 08:45";0,031;0,124;"VALID";
"14.03.2024 09:00";0,028;0,112;"VALID";
"14.03.2024 09:15";0,024;0,096;"VALID";
"14.03.2024 09:30";0,03;0,12;"VALID";
"14.03.2024 09:45";0,031;0,124;"VALID";
"14.03.2024 10:00";0,029;0,116;"VALID";
"14.03.2024 10:15";0,024;0,096;"VALID";
"14.03.2024 10:30";0,029;0,116;"VALID";
"14.03.2024 10:45";0,032;0,128;"VALID";
"14.03.2024 11:00";0,029;0,116;"VALID";
"14.03.2024 11:15";0,024;0,096;"VALID";
"14.03.2024 11:30";0,029;0,116;"VALID";
"14.03.2024 11:45";0,031;0,124;"VALID";
"14.03.2024 12:00";0,03;0,12;"VALID";
"14.03.2024 12:15";0,024;0,096;"VALID";
"14.03.2024 12:30";0,028;0,112;"VALID";
"14.03.2024 12:45";0,031;0,124;"VALID";
"14.03.2024 13:00";0,031;0,124;"VALID";
"14.03.2024 13:15";0,024;0,096;"VALID";
"14.03.2024 13:30";0,027;0,108;"VALID";
"14.03.2024 13:45";0,032;0,128;"VALID";
"14.03.2024 14:00";0,031;0,124;"VALID";
"14.03.2024 14:15";0,025;0,1;"VALID";
"14.03.2024 14:30";0,026;0,104;"VALID";
"14.03.2024 14:45";0,031;0,124;"VALID";
"14.03.2024 15:00";0,032;0,128;"VALID";
"14.03.2024 15:15";0,026;0,104;"VALID";
"14.03.2024 15:30";0,025;0,1;"VALID";
"14.03.2024 15:45";0,031;0,124;"VALID";
"14.03.2024 16:00";0,032;0,128;"VALID";
"14.03.2024 16:15";0,027;0,108;"VALID";
"14.03.2024 16:30";0,024;0,096;"VALID";
"14.03.2024 16:45";0,031;0,124;"VALID";
"14.03.2024 17:00";0,032;0,128;"VALID";
"14.03.2024 17:15";0,028;0,112;"VALID";
"14.03.2024 17:30";0,024;0,096;"VALID";
"14.03.2024 17:45";0,03;0,12;"VALID";
"14.03.2024 18:00";0,062;0,248;"VALID";
"14.03.2024 18:15";0,071;0,284;"VALID";
"14.03.2024 18:30";0,072;0,288;"VALID";
"14.03.2024 18:45";0,063;0,252;"VALID";
"14.03.2024 19:00";0,119;0,476;"VALID";
"14.03.2024 19:15";0,15;0,6;"VALID";
"14.03.2024 19:30";0,151;0,604;"VALID";
"14.03.2024 19:45";0,153;0,612;"VALID";
"14.03.2024 20:00";0,149;0,596;"VALID";
"14.03.2024 20:15";0,151;0,604;"VALID";
"14.03.2024 20:30";0,14;0,56;"VALID";
"14.03.2024 20:45";0,141;0,564;"VALID";
"14.03.2024 21:00";0,146;0,584;"VALID";
"14.03.2024 21:15";0,125;0,5;"VALID";
"14.03.2024 21:30";0,092;0,368;"VALID";
"14.03.2024 21:45";0,092;0,368;"VALID";
"14.03.2024 22:00";0,087;0,348;"VALID";
"14.03.2024 22:15";0,089;0,356;"VALID";
"14.03.2024 22:30";0,092;0,368;"VALID";
"14.03.2024 22:45";0,095;0,38;"VALID";
"14.03.2024 23:00";0,086;0,344;"VALID";
"14.03.2024 23:15";0,092;0,368;"VALID";
"14.03.2024 23:30";0,043;0,172;"VALID";
"14.03.2024 23:45";0,032;0,128;"VALID";
"15.03.2024 00:00";0,028;0,112;"VALID";
"15.03.2024 00:15";0,027;0,108;"VALID";
"15.03.2024 00:30";0,033;0,132;"VALID";
"15.03.2024 00:45";0,032;0,128;"VALID";
"15.03.2024 01:00";0,029;0,116;"VALID";
"15.03.2024 01:15";0,025;0,1;"VALID";
"15.03.2024 01:30";0,033;0,132;"VALID";
"15.03.2024 01:45";0,032;0,128;"VALID";
"15.03.2024 02:00";0,029;0,116;"VALID";
"15.03.2024 02:15";0,025;0,1;"VALID";
"15.03.2024 02:30";0,031;0,124;"VALID";
"15.03.2024 02:45";0,032;0,128;"VALID";
"15.03.2024 03:00";0,03;0,12;"VALID";
"15.03.2024 03:15";0,023;0,092;"VALID";
"15.03.2024 03:30";0,03;0,12;"VALID";
"15.03.2024 03:45";0,031;0,124;"VALID";
"15.03.2024 04:00";0,031;0,124;"VALID";
"15.03.2024 04:15";0,024;0,096;"VALID";
"15.03.2024 04:30";0,028;0,112;"VALID";
"15.03.2024 04:45";0,033;0,132;"VALID";
"15.03.2024 05:00";0,031;0,124;"VALID";
"15.03.2024 05:15";0,026;0,104;"VALID";
"15.03.2024 05:30";0,031;0,124;"VALID";
"15.03.2024 05:45";0,032;0,128;"VALID";
"15.03.2024 06:00";0,032;0,128;"VALID";
"15.03.2024 06:15";0,071;0,284;"VALID";
"15.03.2024 06:30";0,03;0,12;"VALID";
"15.03.2024 06:45";0,032;0,128;"VALID";
"15.03.2024 07:00";0,032;0,128;"VALID";
"15.03.2024 07:15";0,028;0,112;"VALID";
"15.03.2024 07:30";0,024;0,096;"VALID";
"15.03.2024 07:45";0,032;0,128;"VALID";
"15.03.2024 08:00";0,032;0,128;"VALID";
"15.03.2024 08:15";0,03;0,12;"VALID";
"15.03.2024 08:30";0,024;0,096;"VALID";
"15.03.2024 08:45";0,03;0,12;"VALID";
"15.03.2024 09:00";0,032;0,128;"VALID";
"15.03.2024 09:15";0,031;0,124;"VALID";
"15.03.2024 09:30";0,023;0,092;"VALID";
"15.03.2024 09:45";0,029;0,116;"VALID";
"15.03.2024 10:00";0,032;0,128;"VALID";
"15.03.2024 10:15";0,031;0,124;"VALID";
"15.03.2024 10:30";0,024;0,096;"VALID";
"15.03.2024 10:45";0,028;0,112;"VALID";
"15.03.2024 11:00";0,031;0,124;"VALID";
"15.03.2024 11:15";0,031;0,124;"VALID";
"15.03.2024 11:30";0,027;0,108;"VALID";
"15.03.2024 11:45";0,025;0,1;"VALID";
"15.03.2024 12:00";0,032;0,128;"VALID";
"15.03.2024 12:15";0,031;0,124;"VALID";
"15.03.2024 12:30";0,028;0,112;"VALID";
"15.03.2024 12:45";0,024;0,096;"VALID";
"15.03.2024 13:00";0,031;0,124;"VALID";
"15.03.2024 13:15";0,032;0,128;"VALID";
"15.03.2024 13:30";0,03;0,12;"VALID";
"15.03.2024 13:45";0,024;0,096;"VALID";
"15.03.2024 14:00";0,029;0,116;"VALID";
"15.03.2024 14:15";0,031;0,124;"VALID";
"15.03.2024 14:30";0,031;0,124;"VALID";
"15.03.2024 14:45";0,026;0,104;"VALID";
"15.03.2024 15:00";0,026;0,104;"VALID";
"15.03.2024 15:15";0,032;0,128;"VALID";
"15.03.2024 15:30";0,031;0,124;"VALID";
"15.03.2024 15:45";0,028;0,112;"VALID";
"15.03.2024 16:00";0,024;0,096;"VALID";
"15.03.2024 16:15";0,031;0,124;"VALID";
"15.03.2024 16:30";0,032;0,128;"VALID";
"15.03.2024 16:45";0,029;0,116;"VALID";
"15.03.2024 17:00";0,024;0,096;"VALID";
"15.03.2024 17:15";0,03;0,12;"VALID";
"15.03.2024 17:30";0,031;0,124;"VALID";
"15.03.2024 17:45";0,031;0,124;"VALID";
"15.03.2024 18:00";0,024;0,096;"VALID";
"15.03.2024 18:15";0,028;0,112;"VALID";
"15.03.2024 18:30";0,033;0,132;"VALID";
"15.03.2024 18:45";0,031;0,124;"VALID";
